config,instance,seed,obj_t0_checkpoint,obj_t15,obj_t30,obj_t60
greedy_restart_eta2000,MS4d,5,499.001354,483.449395,475.371822,465.832
greedy_restart_eta2000,MS4d,6,508.693962,479.513443,474.836585,473.039
greedy_restart_eta2000,MS4d,7,484.505717,476.583299,474.570569,471.718
greedy_restart_eta2000,MS4d,8,488.732377,469.347247,469.347247,467.993
greedy_restart_eta2000,MS4d,9,490.797745,468.058467,463.232384,461.461
greedy_restart_eta2000,MS5d,1,319.619872,310.278272,310.278272,302.436
greedy_restart_eta2000,MS5d,10,317.438867,302.627039,302.627039,302.118
greedy_restart_eta2000,MS5d,2,327.691301,302.660764,302.060646,302.061
greedy_restart_eta2000,MS5d,3,327.899217,306.287163,305.102628,303.649
greedy_restart_eta2000,MS5d,4,326.3355,309.34406,302.627039,302.364
greedy_restart_eta2000,MS5d,5,332.535809,303.506744,302.060646,302.061
greedy_restart_eta2000,MS5d,6,322.68182,302.060646,302.02692,302.027
greedy_restart_eta2000,MS5d,7,320.636644,306.25069,302.02692,302.027
greedy_restart_eta2000,MS5d,8,320.886085,311.153296,311.100761,311.101
greedy_restart_eta2000,MS5d,9,330.244613,315.469874,315.063468,310.274
greedy_restart_eta2000,MS6d,1,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,10,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,2,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,3,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,4,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,5,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,6,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,7,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,8,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS6d,9,82.18675,82.18675,82.18675,82.1867
greedy_restart_eta2000,MS7d,1,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,10,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,2,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,3,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,4,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,5,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,6,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,7,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,8,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS7d,9,189.016883,189.016883,189.016883,189.017
greedy_restart_eta2000,MS8d,1,219.685142,205.204805,205.204805,205.205
greedy_restart_eta2000,MS8d,10,220.552223,211.332267,211.310744,211.311
greedy_restart_eta2000,MS8d,2,216.346346,210.664226,207.529124,206.436
greedy_restart_eta2000,MS8d,3,219.170017,209.526392,209.507714,207.671
greedy_restart_eta2000,MS8d,4,220.155057,213.29494,213.29494,211.891
greedy_restart_eta2000,MS8d,5,212.16158,208.900625,208.744325,207.68
greedy_restart_eta2000,MS8d,6,220.040107,211.883834,210.081541,210.082
greedy_restart_eta2000,MS8d,7,222.018247,210.228203,207.408485,207.383
greedy_restart_eta2000,MS8d,8,220.604692,209.4875,205.759919,204.933
greedy_restart_eta2000,MS8d,9,217.210389,208.333687,208.333687,207.604
greedy_restart_eta2000,MS9d,1,157.468275,149.965337,145.406667,145.407
greedy_restart_eta2000,MS9d,10,155.901003,150.500186,148.542582,148.543
greedy_restart_eta2000,MS9d,2,157.693083,149.394657,148.064098,147.701
greedy_restart_eta2000,MS9d,3,156.727896,151.189641,150.654519,150.483
greedy_restart_eta2000,MS9d,4,156.705091,148.814037,147.938135,147.503
greedy_restart_eta2000,MS9d,5,158.408947,153.177687,152.88683,152.594
greedy_restart_eta2000,MS9d,6,156.14324,150.741697,149.334371,149.073
greedy_restart_eta2000,MS9d,7,156.939584,148.645692,148.00865,145.723
greedy_restart_eta2000,MS9d,8,153.662559,150.805613,147.272481,146.755
greedy_restart_eta2000,MS9d,9,153.618647,146.379259,144.079066,143.624
gami_restart_eta500,MS10d,1,185.452499,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,10,186.606888,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,2,182.96915,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,3,184.018392,182.156343,182.156343,181.382
gami_restart_eta500,MS10d,4,185.452499,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,5,182.156343,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,6,184.018392,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,7,186.576024,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,8,184.162356,181.381813,181.381813,181.382
gami_restart_eta500,MS10d,9,186.854214,182.156343,181.381813,181.382
gami_restart_eta500,MS11d,1,111.067548,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,10,111.067548,103.074768,102.345641,102.346
gami_restart_eta500,MS11d,2,111.067548,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,3,111.067548,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,4,109.937759,103.520657,103.520657,103.521
gami_restart_eta500,MS11d,5,111.067548,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,6,111.021542,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,7,110.45248,102.345641,102.345641,102.346
gami_restart_eta500,MS11d,8,109.017018,102.358927,102.345641,102.346
gami_restart_eta500,MS11d,9,111.067548,102.345641,102.345641,102.346
gami_restart_eta500,MS12d,1,78.902628,73.804773,73.804773,73.8048
gami_restart_eta500,MS12d,10,77.71981,73.804773,73.804773,73.6649
gami_restart_eta500,MS12d,2,82.765748,72.920989,72.920989,72.921
gami_restart_eta500,MS12d,3,81.205831,73.804773,73.804773,73.8048
gami_restart_eta500,MS12d,4,78.902628,74.585679,74.585679,74.5857
gami_restart_eta500,MS12d,5,80.334144,73.804773,73.804773,73.8048
gami_restart_eta500,MS12d,6,78.919106,72.920989,72.920989,72.921
gami_restart_eta500,MS12d,7,81.205831,73.804773,73.804773,73.8048
gami_restart_eta500,MS12d,8,77.731065,73.804773,73.804773,72.921
gami_restart_eta500,MS12d,9,82.383706,73.804773,73.804773,72.921
gami_restart_eta500,MS13d,1,134.671393,119.94756,119.937856,119.938
gami_restart_eta500,MS13d,10,130.822558,118.836982,118.134781,118.135
gami_restart_eta500,MS13d,2,133.652724,121.479582,121.196117,118.837
gami_restart_eta500,MS13d,3,125.185996,118.836982,118.565718,118.566
gami_restart_eta500,MS13d,4,125.185996,119.937856,119.358611,118.135
gami_restart_eta500,MS13d,5,126.384969,118.134781,118.134781,118.135
gami_restart_eta500,MS13d,6,133.113806,117.883017,117.698868,117.699
gami_restart_eta500,MS13d,7,133.355395,118.304763,118.134781,118.135
gami_restart_eta500,MS13d,8,127.582411,117.883017,117.883017,117.883
gami_restart_eta500,MS13d,9,124.372102,119.27721,117.883017,117.883
gami_restart_eta500,MS14d,1,138.581829,126.655798,126.655798,126.387
gami_restart_eta500,MS14d,10,138.581829,127.961953,127.842032,126.318
gami_restart_eta500,MS14d,2,138.581829,126.371946,125.931223,125.931
gami_restart_eta500,MS14d,3,138.581829,129.575973,128.561064,128.135
gami_restart_eta500,MS14d,4,138.581829,129.274845,126.948458,126.781
gami_restart_eta500,MS14d,5,138.581829,127.351923,127.351923,127.352
gami_restart_eta500,MS14d,6,138.581829,129.117484,129.117484,127.459
gami_restart_eta500,MS14d,7,137.574933,129.97104,129.144458,129.096
gami_restart_eta500,MS14d,8,138.581829,126.172332,126.172332,125.585
gami_restart_eta500,MS14d,9,138.581829,131.91968,130.660017,127.818
gami_restart_eta500,MS15d,1,102.467038,96.917877,95.229491,95.2295
gami_restart_eta500,MS15d,10,103.035087,96.235748,94.037695,94.0377
gami_restart_eta500,MS15d,2,101.651813,96.235748,96.235748,96.0105
gami_restart_eta500,MS15d,3,104.391251,97.274825,96.235748,95.2871
gami_restart_eta500,MS15d,4,100.167646,91.644271,91.644271,91.5269
gami_restart_eta500,MS15d,5,104.062508,95.975113,95.975113,95.9751
gami_restart_eta500,MS15d,6,103.562147,95.921537,93.297999,92.6461
gami_restart_eta500,MS15d,7,103.047474,95.444266,94.037695,94.0377
gami_restart_eta500,MS15d,8,105.292788,96.39402,95.271067,94.6834
gami_restart_eta500,MS15d,9,100.948693,95.923931,94.458142,94.4581
gami_restart_eta500,MS16d,1,112.681316,105.46657,103.820272,103.82
gami_restart_eta500,MS16d,10,109.990752,101.910381,101.900572,101.901
gami_restart_eta500,MS16d,2,113.251174,107.388334,103.372795,103.373
gami_restart_eta500,MS16d,3,115.477357,110.395655,109.559896,106.039
gami_restart_eta500,MS16d,4,111.211501,105.758597,104.263185,103.503
gami_restart_eta500,MS16d,5,109.117355,104.675865,104.394763,103.714
gami_restart_eta500,MS16d,6,111.652875,105.000358,103.64249,102.358
gami_restart_eta500,MS16d,7,112.749035,107.033847,106.832137,104.063
gami_restart_eta500,MS16d,8,113.460553,102.365914,101.82624,100.955
gami_restart_eta500,MS16d,9,114.224225,109.582034,107.424418,104.938
gami_restart_eta500,MS17d,1,256.660654,250.963989,248.985698,248.196
gami_restart_eta500,MS17d,10,257.815194,248.502322,245.589335,244.227
gami_restart_eta500,MS17d,2,260.727593,249.129016,247.547367,245.207
gami_restart_eta500,MS17d,3,254.695256,252.369553,248.700358,248.32
gami_restart_eta500,MS17d,4,256.086851,252.864779,248.784573,248.785
gami_restart_eta500,MS17d,5,255.85713,253.617666,248.299805,247.58
gami_restart_eta500,MS17d,6,255.910585,248.238911,248.238911,247.744
gami_restart_eta500,MS17d,7,260.900334,247.766788,247.273019,246.475
gami_restart_eta500,MS17d,8,253.553623,252.064219,251.883942,247.412
gami_restart_eta500,MS17d,9,254.713258,251.11881,249.502353,246.29
gami_restart_eta500,MS18d,1,406.535447,394.468015,394.468015,394.124
gami_restart_eta500,MS18d,10,405.745151,400.388605,395.424625,393.915
gami_restart_eta500,MS18d,2,408.634615,401.789662,398.11471,396.837
gami_restart_eta500,MS18d,3,414.88022,402.369952,397.696295,397.274
gami_restart_eta500,MS18d,4,415.648714,399.316783,397.964506,397.965
gami_restart_eta500,MS18d,5,418.850998,403.799178,397.908871,396.181
gami_restart_eta500,MS18d,6,415.305025,401.59929,400.820632,400.821
gami_restart_eta500,MS18d,7,415.289513,401.30932,401.30932,399.203
gami_restart_eta500,MS18d,8,415.361344,402.862774,397.012223,396.897
gami_restart_eta500,MS18d,9,410.104848,400.36396,395.659915,393.704
gami_restart_eta500,MS19d,1,367.139417,355.526644,355.526644,355.527
gami_restart_eta500,MS19d,10,370.836049,353.936629,353.936629,353.937
gami_restart_eta500,MS19d,2,364.732019,363.185487,355.640067,355.157
gami_restart_eta500,MS19d,3,363.112863,356.044716,356.044716,353.63
gami_restart_eta500,MS19d,4,363.903358,354.836548,353.9341,349.936
gami_restart_eta500,MS19d,5,369.871986,346.535588,346.535588,346.26
gami_restart_eta500,MS19d,6,372.661535,352.538497,352.538497,352.068
gami_restart_eta500,MS19d,7,370.524404,357.382239,355.528532,354.162
gami_restart_eta500,MS19d,8,363.59565,359.877,358.314578,357.159
gami_restart_eta500,MS19d,9,364.101645,364.101645,357.321959,356.015
gami_restart_eta500,MS1d,1,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,10,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,2,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,3,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,4,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,5,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,6,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,7,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,8,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS1d,9,170.908326,170.908326,170.908326,170.908
gami_restart_eta500,MS20d,1,338.166475,335.213989,327.438807,322.583
gami_restart_eta500,MS20d,10,338.59355,335.821689,334.012978,329.517
gami_restart_eta500,MS20d,2,340.963726,339.054486,329.233311,327.764
gami_restart_eta500,MS20d,3,334.1254,330.802237,324.935049,324.12
gami_restart_eta500,MS20d,4,340.92487,338.655141,326.120849,325.657
gami_restart_eta500,MS20d,5,336.29649,334.731919,328.179036,327.207
gami_restart_eta500,MS20d,6,338.597906,332.755281,324.281389,323.709
gami_restart_eta500,MS20d,7,334.841172,331.014106,327.773687,323.774
gami_restart_eta500,MS20d,8,339.527168,334.198882,332.964396,331.101
gami_restart_eta500,MS20d,9,340.612071,330.360298,324.648043,321.764
gami_restart_eta500,MS21d,1,259.59977,249.156185,248.763046,248.763
gami_restart_eta500,MS21d,10,261.458421,249.510031,249.510031,249.51
gami_restart_eta500,MS21d,2,257.075828,252.20695,252.20695,250.208
gami_restart_eta500,MS21d,3,257.075828,253.891186,253.246568,247.593
gami_restart_eta500,MS21d,4,258.642274,253.917129,253.325589,253.026
gami_restart_eta500,MS21d,5,257.075828,251.168848,248.812585,248.813
gami_restart_eta500,MS21d,6,262.213044,251.14969,251.14969,250.484
gami_restart_eta500,MS21d,7,257.075828,251.500058,249.122795,249.123
gami_restart_eta500,MS21d,8,257.075828,255.05497,254.133272,253.229
gami_restart_eta500,MS21d,9,256.788451,250.036227,247.214547,247.215
gami_restart_eta500,MS22d,1,403.441811,395.69433,393.243317,392.562
gami_restart_eta500,MS22d,10,395.912242,395.912242,395.912242,395.912
gami_restart_eta500,MS22d,2,406.33657,395.280787,395.280787,395.281
gami_restart_eta500,MS22d,3,400.619132,395.151988,394.807134,394.807
gami_restart_eta500,MS22d,4,403.326839,395.894559,395.832284,394.823
gami_restart_eta500,MS22d,5,409.786078,398.001209,396.968506,396.669
gami_restart_eta500,MS22d,6,403.76183,395.947304,394.420755,394.421
gami_restart_eta500,MS22d,7,409.4171,397.376613,397.376613,396.464
gami_restart_eta500,MS22d,8,402.524619,396.415348,395.539322,395.539
gami_restart_eta500,MS22d,9,407.206681,397.133975,397.133975,394.806
gami_restart_eta500,MS23d,1,374.121261,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,10,382.938371,366.444279,363.503785,363.504
gami_restart_eta500,MS23d,2,375.687179,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,3,367.658332,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,4,375.868892,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,5,375.035126,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,6,377.648924,366.34688,366.34688,366.347
gami_restart_eta500,MS23d,7,375.264319,367.443404,363.503785,363.504
gami_restart_eta500,MS23d,8,374.697447,363.503785,363.503785,363.504
gami_restart_eta500,MS23d,9,379.25275,365.907232,365.907232,363.504
gami_restart_eta500,MS24d,1,215.615225,205.311708,201.127946,199.206
gami_restart_eta500,MS24d,10,215.666958,207.032735,205.634088,201.606
gami_restart_eta500,MS24d,2,218.370865,207.050593,205.895735,205.572
gami_restart_eta500,MS24d,3,217.246593,204.499883,203.832326,203.118
gami_restart_eta500,MS24d,4,219.368338,201.939327,201.939327,201.939
gami_restart_eta500,MS24d,5,217.076907,203.099462,203.099462,203.099
gami_restart_eta500,MS24d,6,216.227673,200.94516,199.191198,198.381
gami_restart_eta500,MS24d,7,218.078787,207.731106,205.27714,205.277
gami_restart_eta500,MS24d,8,214.224264,200.500366,200.500366,200.162
gami_restart_eta500,MS24d,9,213.528375,205.157791,202.682197,202.144
gami_restart_eta500,MS25d,1,246.388922,239.347897,239.008775,239.009
gami_restart_eta500,MS25d,10,242.180152,236.672749,230.318428,230.318
gami_restart_eta500,MS25d,2,245.893797,237.774208,237.774208,237.774
gami_restart_eta500,MS25d,3,246.388922,235.321302,235.063303,234.991
gami_restart_eta500,MS25d,4,243.396682,235.487276,235.487276,235.01
gami_restart_eta500,MS25d,5,242.830211,237.488444,235.72879,235.729
gami_restart_eta500,MS25d,6,244.645822,240.902133,235.7741,234.925
gami_restart_eta500,MS25d,7,246.352859,236.883373,236.575378,236.169
gami_restart_eta500,MS25d,8,246.360796,242.333263,237.55675,235.975
gami_restart_eta500,MS25d,9,249.152367,239.054528,238.171329,235.045
gami_restart_eta500,MS26d,1,364.421228,353.006035,353.006035,353.006
gami_restart_eta500,MS26d,10,366.453133,354.599723,354.599723,352.718
gami_restart_eta500,MS26d,2,369.190646,359.888604,359.222607,358.07
gami_restart_eta500,MS26d,3,361.415038,350.670667,350.670667,350.671
gami_restart_eta500,MS26d,4,371.451206,359.846667,358.316492,353.97
gami_restart_eta500,MS26d,5,365.65939,357.721462,356.316401,356.316
gami_restart_eta500,MS26d,6,362.89279,354.971089,354.034508,353.229
gami_restart_eta500,MS26d,7,371.178777,356.964282,356.011066,353.571
gami_restart_eta500,MS26d,8,370.614511,361.309945,360.432901,356.588
gami_restart_eta500,MS26d,9,372.981947,360.044057,359.75659,358.192
gami_restart_eta500,MS27d,1,310.843722,296.744237,291.756569,291.409
gami_restart_eta500,MS27d,10,299.732578,296.465891,294.448803,293.143
gami_restart_eta500,MS27d,2,306.799019,301.740095,299.525522,297.364
gami_restart_eta500,MS27d,3,311.468304,297.856699,296.1661,295.017
gami_restart_eta500,MS27d,4,310.595582,302.506537,295.989438,293.803
gami_restart_eta500,MS27d,5,318.106919,303.307909,302.461961,298.917
gami_restart_eta500,MS27d,6,316.619146,305.527282,305.461041,291.879
gami_restart_eta500,MS27d,7,319.596868,292.91616,292.134037,292.134
gami_restart_eta500,MS27d,8,319.410196,302.872752,299.310052,298.728
gami_restart_eta500,MS27d,9,309.601804,296.93445,293.793951,293.458
gami_restart_eta500,MS28d,1,365.75644,359.517147,357.797686,357.798
gami_restart_eta500,MS28d,10,372.877406,372.877406,356.402229,356.291
gami_restart_eta500,MS28d,2,372.858903,364.567781,357.663338,356.541
gami_restart_eta500,MS28d,3,375.573453,367.857044,366.616619,362.677
gami_restart_eta500,MS28d,4,369.598907,368.135675,360.691007,360.691
gami_restart_eta500,MS28d,5,369.059151,367.160969,351.415172,347.586
gami_restart_eta500,MS28d,6,364.646928,357.945384,354.447644,352.68
gami_restart_eta500,MS28d,7,365.637228,365.637228,358.167725,355.108
gami_restart_eta500,MS28d,8,376.854812,371.226234,359.280173,359.28
gami_restart_eta500,MS28d,9,370.665162,370.665162,358.163607,357.27
gami_restart_eta500,MS29d,1,376.782978,371.823979,368.241845,368.242
gami_restart_eta500,MS29d,10,383.441125,370.827637,367.572406,364.339
gami_restart_eta500,MS29d,2,377.224528,370.854566,369.499892,366.439
gami_restart_eta500,MS29d,3,375.740054,362.030793,361.785448,361.15
gami_restart_eta500,MS29d,4,385.77257,369.877635,369.202938,368.246
gami_restart_eta500,MS29d,5,388.764608,371.185497,369.759121,368.031
gami_restart_eta500,MS29d,6,378.471586,364.485859,364.485859,364.486
gami_restart_eta500,MS29d,7,375.677086,364.843946,363.783795,363.686
gami_restart_eta500,MS29d,8,383.806312,365.798397,365.170922,364.725
gami_restart_eta500,MS29d,9,369.603972,364.401746,364.401746,364.402
gami_restart_eta500,MS2d,1,134.339263,128.613037,128.613037,128.613
gami_restart_eta500,MS2d,10,141.220018,132.079613,130.899327,129.809
gami_restart_eta500,MS2d,2,146.037217,130.462052,129.230382,127.515
gami_restart_eta500,MS2d,3,145.62843,134.361958,133.723947,132.396
gami_restart_eta500,MS2d,4,143.519542,130.06057,130.06057,129.865
gami_restart_eta500,MS2d,5,142.729415,132.122504,132.122504,132.123
gami_restart_eta500,MS2d,6,142.036776,133.699439,130.446771,130.12
gami_restart_eta500,MS2d,7,143.577404,129.842492,129.808905,129.809
gami_restart_eta500,MS2d,8,147.756603,134.783295,133.217893,126.747
gami_restart_eta500,MS2d,9,136.600559,128.936691,127.873379,127.537
gami_restart_eta500,MS30d,1,153.15452,137.910061,136.124086,136.124
gami_restart_eta500,MS30d,10,152.125159,140.73505,139.04342,136.696
gami_restart_eta500,MS30d,2,146.786559,141.084707,139.746548,138.589
gami_restart_eta500,MS30d,3,149.767282,140.315419,140.255907,139.769
gami_restart_eta500,MS30d,4,149.812979,142.117459,141.686285,137.752
gami_restart_eta500,MS30d,5,149.908583,139.79727,138.487656,138.413
gami_restart_eta500,MS30d,6,146.088158,143.533388,141.996123,141.996
gami_restart_eta500,MS30d,7,151.115305,144.678745,138.866694,137.655
gami_restart_eta500,MS30d,8,148.670499,142.126669,142.126669,141.187
gami_restart_eta500,MS30d,9,146.672481,142.700091,139.740375,139.697
gami_restart_eta500,MS31d,1,117.057148,111.500501,110.637441,110.227
gami_restart_eta500,MS31d,10,124.008307,113.426913,112.525747,111.878
gami_restart_eta500,MS31d,2,119.699117,109.793116,109.793116,109.035
gami_restart_eta500,MS31d,3,122.052032,111.689122,109.562465,109.562
gami_restart_eta500,MS31d,4,123.530251,109.803842,109.793116,109.793
gami_restart_eta500,MS31d,5,115.805113,110.515815,109.920636,109.562
gami_restart_eta500,MS31d,6,121.390344,111.953183,111.953183,111.511
gami_restart_eta500,MS31d,7,120.234977,111.034629,110.979535,110.977
gami_restart_eta500,MS31d,8,124.06749,110.970609,109.793116,109.705
gami_restart_eta500,MS31d,9,117.407753,110.109914,109.728664,109.267
gami_restart_eta500,MS32d,1,99.700128,96.635581,96.635581,96.2596
gami_restart_eta500,MS32d,10,101.185951,96.259627,96.259627,96.2596
gami_restart_eta500,MS32d,2,98.990175,96.259627,96.259627,96.2596
gami_restart_eta500,MS32d,3,101.338728,96.259627,96.259627,96.2596
gami_restart_eta500,MS32d,4,99.501145,96.259627,96.259627,96.2596
gami_restart_eta500,MS32d,5,98.990175,96.635581,96.259627,96.2596
gami_restart_eta500,MS32d,6,101.338728,97.014847,96.259627,96.2596
gami_restart_eta500,MS32d,7,99.700128,96.259627,96.259627,96.2596
gami_restart_eta500,MS32d,8,99.342655,96.635581,96.635581,96.2596
gami_restart_eta500,MS32d,9,99.776566,96.259627,96.259627,96.2596
gami_restart_eta500,MS33d,1,93.739203,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,10,94.519109,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,2,94.519109,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,3,94.519109,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,4,94.813706,93.615546,93.615546,92.8197
gami_restart_eta500,MS33d,5,94.888454,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,6,93.723273,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,7,93.723273,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,8,94.736164,92.81971,92.81971,92.8197
gami_restart_eta500,MS33d,9,95.221147,92.81971,92.81971,92.8197
gami_restart_eta500,MS34d,1,90.460691,88.971787,85.551481,85.5515
gami_restart_eta500,MS34d,10,96.659801,83.785232,83.785232,83.7852
gami_restart_eta500,MS34d,2,92.046219,85.312902,85.312902,85.3129
gami_restart_eta500,MS34d,3,90.460691,88.432687,85.263937,85.2639
gami_restart_eta500,MS34d,4,90.460691,88.996923,88.996923,88.9969
gami_restart_eta500,MS34d,5,94.309341,89.606672,89.606672,87.6796
gami_restart_eta500,MS34d,6,92.326092,87.559885,84.936763,84.9368
gami_restart_eta500,MS34d,7,94.839422,86.111582,86.111582,86.1116
gami_restart_eta500,MS34d,8,89.805739,89.805739,84.221598,83.8197
gami_restart_eta500,MS34d,9,95.534959,90.460691,89.124973,88.9969
gami_restart_eta500,MS35d,1,117.618754,117.618754,117.618754,103.513
gami_restart_eta500,MS35d,10,111.73652,111.73652,101.948034,101.856
gami_restart_eta500,MS35d,2,109.432863,109.432863,104.090289,103.786
gami_restart_eta500,MS35d,3,109.927941,109.927941,102.138444,100.43
gami_restart_eta500,MS35d,4,113.85186,113.85186,104.669225,100.69
gami_restart_eta500,MS35d,5,116.601454,116.601454,109.784925,102.469
gami_restart_eta500,MS35d,6,111.396418,111.396418,102.976837,102.977
gami_restart_eta500,MS35d,7,105.763039,105.763039,103.412019,100.113
gami_restart_eta500,MS35d,8,108.716898,108.716898,101.663849,101.132
gami_restart_eta500,MS35d,9,110.060165,110.060165,101.709945,100.38
gami_restart_eta500,MS36d,1,142.871996,141.003559,140.838029,140.838
gami_restart_eta500,MS36d,10,146.504814,142.378229,139.676119,138.942
gami_restart_eta500,MS36d,2,143.586833,142.459944,140.76867,140.193
gami_restart_eta500,MS36d,3,145.112205,142.229848,141.106489,140.682
gami_restart_eta500,MS36d,4,141.713514,141.713514,139.004201,137.637
gami_restart_eta500,MS36d,5,146.319993,144.125218,142.457792,140.821
gami_restart_eta500,MS36d,6,146.788636,142.586744,142.521965,141.255
gami_restart_eta500,MS36d,7,144.68434,142.638649,139.089855,138.74
gami_restart_eta500,MS36d,8,141.005359,141.005359,139.167482,138.906
gami_restart_eta500,MS36d,9,145.342047,143.676959,139.603486,139.113
gami_restart_eta500,MS37d,1,141.299485,138.772164,138.614909,137.411
gami_restart_eta500,MS37d,10,137.411265,134.556491,132.93741,132.937
gami_restart_eta500,MS37d,2,136.670803,136.670803,136.670803,136.671
gami_restart_eta500,MS37d,3,137.411265,136.943447,136.628133,136.544
gami_restart_eta500,MS37d,4,137.734564,132.93741,132.93741,132.937
gami_restart_eta500,MS37d,5,137.411265,135.926059,132.93741,132.937
gami_restart_eta500,MS37d,6,137.411265,136.943447,136.943447,132.937
gami_restart_eta500,MS37d,7,137.411265,137.411265,137.411265,132.937
gami_restart_eta500,MS37d,8,137.411265,136.943447,136.30544,133.084
gami_restart_eta500,MS37d,9,136.943447,132.93741,132.93741,132.937
gami_restart_eta500,MS38d,1,157.519178,153.067734,151.647301,151.171
gami_restart_eta500,MS38d,10,157.610433,152.368174,151.636302,151.519
gami_restart_eta500,MS38d,2,155.000091,154.282425,154.282425,154.212
gami_restart_eta500,MS38d,3,157.120443,153.339439,150.572274,150.572
gami_restart_eta500,MS38d,4,154.752189,152.2015,151.853273,150.224
gami_restart_eta500,MS38d,5,158.206239,152.338185,152.338185,152.338
gami_restart_eta500,MS38d,6,155.879752,150.831873,150.831873,150.832
gami_restart_eta500,MS38d,7,159.748312,152.807741,151.170888,151.171
gami_restart_eta500,MS38d,8,157.554963,155.460461,154.055918,150.772
gami_restart_eta500,MS38d,9,156.882796,150.685832,150.654924,149.938
gami_restart_eta500,MS39d,1,217.275397,206.892497,203.229051,203.09
gami_restart_eta500,MS39d,10,213.158802,208.626374,208.137002,204.433
gami_restart_eta500,MS39d,2,216.143789,204.959893,203.787314,203.787
gami_restart_eta500,MS39d,3,216.94919,204.284089,202.049534,202.029
gami_restart_eta500,MS39d,4,213.158802,208.206958,208.206958,208.207
gami_restart_eta500,MS39d,5,213.869249,204.170528,204.170528,202.798
gami_restart_eta500,MS39d,6,213.170505,205.357019,205.071778,205.072
gami_restart_eta500,MS39d,7,214.827329,206.420024,206.305244,205.917
gami_restart_eta500,MS39d,8,214.766789,209.760096,207.08313,205.491
gami_restart_eta500,MS39d,9,213.20003,206.195998,204.860902,204.861
gami_restart_eta500,MS3d,1,246.211954,233.063681,233.063681,233.064
gami_restart_eta500,MS3d,10,248.6418,235.415123,233.55429,232.723
gami_restart_eta500,MS3d,2,242.59289,235.208662,235.208662,235.209
gami_restart_eta500,MS3d,3,241.312793,233.995487,233.94498,233.945
gami_restart_eta500,MS3d,4,243.391928,232.296102,232.296102,231.341
gami_restart_eta500,MS3d,5,243.625966,239.292377,238.462993,238.463
gami_restart_eta500,MS3d,6,249.007941,233.063681,233.063681,233.064
gami_restart_eta500,MS3d,7,243.64471,233.410706,233.410706,233.355
